gid,cnn_intrsctn_pkey,latitude,longitude,intrsctn_trnsprtn_pkey,bike_trips_05_taz,bike_trips_05_taz_d,daily_ride_qrt,daily_ride_egt,ped_vol_ann,ped_vol_24h,walktrips_05_taz,walktrips_05_taz_d
"7910","50240000",37.79398949610,-122.41186018300,"7910","179","36404","114577","22605",,,"1888","387174"
"7911","50241000",37.79412165750,-122.41077854500,"7911","179","36404","119525","28692",,,"1888","387174"
"7912","50242000",37.79345599790,-122.40909991600,"7912","369","36404","115853","50123",,,"3849","387174"
"7913","50244000",37.79330671750,-122.41027603200,"7913","61","36404","114392","22908",,,"648","387174"
"7914","50245000",37.79343985260,-122.41070531800,"7914","61","36404","108775","28692",,,"648","387174"
"7915","50246000",37.79331108680,-122.41172383400,"7915","200","36404","105253","28692",,,"1980","387174"
"7916","50247000",37.79309825460,-122.41168051000,"7916","200","36404","103374","28692",,,"1980","387174"
"7917","50248000",37.79147442760,-122.41120516200,"7917","147","36404","104875","5876",,,"1783","387174"
"7918","50249000",37.79129760800,-122.41109094000,"7918","147","36404","124930","5876",,,"1783","387174"
"7919","50250000",37.79274159070,-122.41521063600,"7919","200","36404","81079","25460",,,"1980","387174"
"7920","50251000",37.79252789230,-122.41637227900,"7920","312","36404","82385","39212",,,"3184","387174"
"7921","50252000",37.79066833010,-122.41600262700,"7921","336","36404","98542","24997",,,"3779","387174"
"7922","50254000",37.79311883390,-122.41550608600,"7922","200","36404","79497","34446",,,"1980","387174"
"7923","50255000",37.79147239170,-122.41630067500,"7923","336","36404","91602","34124",,,"3779","387174"
"7924","50256000",37.79179772090,-122.41502643800,"7924","66","36404","79406","25883",,,"627","387174"
"7925","50258000",37.79164587230,-122.41620029300,"7925","336","36404","89574","40495",,,"3779","387174"
"7926","50259000",37.79220393280,-122.41872199800,"7926","312","36404","109029","44457",,,"3184","387174"
"7927","50260000",37.78129019770,-122.41458755900,"7927","376","36404","151593","30198",,,"4202","387174"
"7928","50261000",37.78108461760,-122.41623344200,"7928","376","36404","181848","27792",,,"4202","387174"
"7929","50262000",37.78195408760,-122.41688856500,"7929","234","36404","169866","37438",,,"2962","387174"
"7930","50263000",37.78722930760,-122.40544383200,"7930","466","36404","297485","78886",,,"5827","387174"
"7931","50264000",37.78294996370,-122.41027910400,"7931","391","36404","180427","36819",,,"4001","387174"
"7932","50265000",37.78735479420,-122.41051491400,"7932","248","36404","175775","39032",,,"3338","387174"
"7933","50266000",37.78729491580,-122.41098434200,"7933","248","36404","148714","42313",,,"3338","387174"
"7934","50267000",37.78749275540,-122.41222933600,"7934","261","36404","133608","49549",,,"2857","387174"
"7935","50268000",37.78743729080,-122.41286976100,"7935","261","36404","139147","54805",,,"2857","387174"
"7936","50269000",37.78542881610,-122.41229528400,"7936","318","36404","166484","44779",,,"3630","387174"
"7937","50270000",37.78517338970,-122.41393283100,"7937","318","36404","148216","65335",,,"3630","387174"
"7938","50271000",37.78576466060,-122.41507449900,"7938","148","36404","149193","56863",,,"1971","387174"
"7939","50272000",37.78584180320,-122.41544506900,"7939","148","36404","158090","53984",,,"1971","387174"
"7940","50273000",37.78577513020,-122.41595730400,"7940","148","36404","159544","63392",,,"1971","387174"
"7941","50274000",37.78673768510,-122.41689469400,"7941","160","36404","150762","58444",,,"2067","387174"
"7942","50275000",37.78592160800,-122.41576738600,"7942","148","36404","158090","46133",,,"1971","387174"
"7943","50277000",37.80427658430,-122.42684071800,"7943","9","13019","50112","12757","366548","1004","48","112199"
"7944","50278000",37.80452770870,-122.42553025200,"7944","9","13019","55715","17984","441557","1210","48","112199"
"7945","50279000",37.80708306130,-122.42777667800,"7945","9","13019","26348","4408","346620","950","48","112199"
"7946","50280000",37.80699735870,-122.42825499600,"7946","9","13019","22059","2939","244132","669","48","112199"
"7947","50281000",37.80525844200,-122.42839186700,"7947","9","13019","39544","4408","297852","816","48","112199"
"7948","50282000",37.80543310190,-122.42713962100,"7948","9","13019","45868","10540","301451","826","48","112199"
"7949","50283000",37.80496643430,-122.42730242500,"7949","9","13019","48575","10130","300212","822","48","112199"
"7950","50284000",37.80506288650,-122.42816361100,"7950","9","13019","47029","2939","315758","865","48","112199"
"7951","50285000",37.80394992880,-122.42813571800,"7951","9","13019","55263","2737","339769","931","48","112199"
"7952","50286000",37.80406804230,-122.42725490200,"7952","9","13019","53910","6989","396453","1086","48","112199"
"7953","50287000",37.80745701320,-122.42181923400,"7953","36","13019","37918","629",,,"223","112199"
"7954","50288000",37.80689499690,-122.42880586100,"7954","9","13019","11150","0",,,"48","112199"
"7955","50289000",37.80609061770,-122.42485362000,"7955","36","13019","41115","25946",,,"223","112199"
"7956","50290000",37.79710450880,-122.43133648000,"7956","196","13019","14951","6157",,,"1649","112199"
"7957","50291000",37.79914771690,-122.42976366500,"7957","126","13019","38814","4645",,,"1212","112199"
"7958","50292000",37.79324186920,-122.43203636600,"7958","344","13019","55291","9049",,,"3421","112199"
"7959","50293000",37.79008488390,-122.41423438800,"7959","198","36404","117458","15609",,,"2170","387174"
"7960","50294000",37.79250706940,-122.40895168000,"7960","369","36404","125677","40468",,,"3849","387174"
"7961","50295000",37.79127773310,-122.40818865900,"7961","147","36404","161415","35194",,,"1783","387174"
"7962","50299000",37.80409420510,-122.42246468200,"7962","118","13019","54644","17558",,,"1504","112199"
"7963","50300000",37.80305266850,-122.42238641400,"7963","118","13019","63783","2311",,,"1504","112199"
"7964","50302000",37.79961815270,-122.42670110800,"7964","126","13019","58969","3920",,,"1212","112199"
"7965","50303000",37.79900872620,-122.43850200300,"7965","165","13019","44950","12859",,,"1051","112199"
"7966","50304000",37.80102008980,-122.42340554300,"7966","150","13019","62058","16881",,,"1468","112199"
"7967","50305000",37.79975281810,-122.40556782600,"7967","130","13019","63652","634",,,"1155","112199"
"7968","50306000",37.80088379560,-122.40211407500,"7968","98","13019","12446","4121",,,"1231","112199"
"7969","50307000",37.80084766250,-122.40210862200,"7969","98","13019","14268","3507",,,"1231","112199"
"7970","50308000",37.79989253500,-122.40774697600,"7970","227","13019","87773","21690",,,"2858","112199"
"7971","50310000",37.79619271510,-122.40785962100,"7971","135","36404","165424","48388",,,"1984","387174"
"7972","50311000",37.79880638600,-122.41457328800,"7972","175","13019","52051","15084",,,"1646","112199"
"7973","50316000",37.77522375170,-122.42475760500,"7973","136","36404","64661","10045",,,"1101","387174"
"7974","50320000",37.77379952630,-122.42841083600,"7974","174","36404","79071","18204",,,"1463","387174"
"7975","50322000",37.78282703190,-122.42882263100,"7975","135","36404","93202","19984","342601","939","1071","387174"
"7976","50323000",37.78270363840,-122.42982491900,"7976","135","36404","97782","3635",,,"1071","387174"
"7977","50324000",37.78142883480,-122.42895592400,"7977","214","36404","90985","7433","407451","1116","1771","387174"
"7978","50325000",37.78131655670,-122.42194998400,"7978","520","36404","112021","20674",,,"4777","387174"
"7979","50326000",37.78042868540,-122.42141389200,"7979","520","36404","120116","32321",,,"4777","387174"
"7980","50327000",37.78028019230,-122.42257977000,"7980","520","36404","113013","28668",,,"4777","387174"
"7981","50328000",37.77934583290,-122.42240883000,"7981","167","36404","112252","28991",,,"1287","387174"
"7982","50330000",37.77969549050,-122.42716014900,"7982","150","36404","60814","15584",,,"1150","387174"
"7983","50331000",37.78241592570,-122.43198455000,"7983","317","36404","77208","18741",,,"2539","387174"
"7984","50332000",37.78242410530,-122.43191391300,"7984","317","36404","100169","22376",,,"2539","387174"
"7985","50333000",37.77959039640,-122.43568731700,"7985","166","36404","65939","13151",,,"1244","387174"
"7986","50334000",37.80186001230,-122.40901166500,"7986","199","13019","62921","24515",,,"1871","112199"
"7987","50338000",37.80266185680,-122.40670285000,"7987","146","13019","35353","1220",,,"1206","112199"
"7988","50340000",37.80289093600,-122.40487663900,"7988","1","13019","7460","3157","1965","5","41","112199"
"7989","50341000",37.80305477940,-122.40352117900,"7989","108","13019","7249","3226",,,"966","112199"
"7990","50342000",37.80068571360,-122.41857586700,"7990","117","13019","28568","11402",,,"1066","112199"
"7991","50343000",37.79039486480,-122.43369611800,"7991",,,,,,,,
"7992","50344000",37.79019735880,-122.43365634200,"7992",,,,,,,,
"7993","50345000",37.80260412020,-122.42219083700,"7993","150","13019","63154","2311",,,"1468","112199"
"7994","50346000",37.80679663440,-122.42957595000,"7994","2","13019","11621","0",,,"121","112199"
"7995","50347000",37.80804683900,-122.42700985400,"7995","9","13019","11621","0",,,"48","112199"
"7996","50348000",37.77946055850,-122.43651483300,"7996","166","36404","50082","21563",,,"1244","387174"
"7997","50349000",37.76980335750,-122.43335576500,"7997","87","36404","62707","8618",,,"545","387174"
"7998","50350000",37.78469861140,-122.40769847100,"7998",,,,,,,,
"7999","50354000",37.80211338720,-122.40339736000,"7999","88","13019","7157","3434",,,"1036","112199"
"8000","50355000",37.80243759070,-122.40078027400,"8000",,,,,,,,
"8001","50357000",37.79634400060,-122.40765449200,"8001","135","36404","165424","47265",,,"1984","387174"
"8002","50359000",37.80105072540,-122.40810265400,"8002","227","13019","79522","26894",,,"2858","112199"
"8003","50362000",37.80265156140,-122.42175076200,"8003","150","13019","55268","2311",,,"1468","112199"
"8004","50363000",37.80879460850,-122.42098174700,"8004",,,,,,,,
"8005","50364000",37.80814415580,-122.41074091900,"8005",,,,,,,,
"8006","50366000",37.78791331230,-122.38827187000,"8006","149","7678","5914","1835",,,"1063","49624"
"8007","50367000",37.80280417380,-122.41900949800,"8007","57","13019","52190","0",,,"505","112199"
"8008","50369000",37.80196305890,-122.40822279000,"8008","199","13019","56008","1623",,,"1871","112199"
"8009","50370000",37.80188312030,-122.42214925800,"8009","150","13019","74266","4400",,,"1468","112199"
"8010","50371000",37.78631014920,-122.42654435200,"8010","253","36404","69494","42814",,,"2240","387174"
"8011","50372000",37.76970112240,-122.42827480900,"8011","158","36404","56789","14038",,,"936","387174"
"8012","50373000",37.76989302300,-122.43252221800,"8012","87","36404","65013","8618",,,"545","387174"
"8013","50374000",37.76981550510,-122.43423768600,"8013","87","36404","58298","12949",,,"545","387174"
"8014","50376000",37.78617196000,-122.42882878600,"8014","171","36404","88595","39930",,,"1307","387174"
"8015","50377000",37.79722836520,-122.42316298200,"8015","252","13019","70879","29405",,,"2227","112199"
"8016","50378000",37.80055160990,-122.42656373400,"8016","173","13019","62141","19440",,,"1172","112199"
"8017","50379000",37.80815176550,-122.42661257200,"8017","36","13019","33033","13466",,,"223","112199"
"8018","50380000",37.77896280310,-122.41324728300,"8018","362","36404","193037","96873",,,"3868","387174"
"8019","50384000",37.77231033300,-122.39490907800,"8019","0","7678","4206","0","633304","1735","0","49624"
"8020","50385000",37.77468036260,-122.39191151100,"8020","0","7678","27849","244","264281","724","0","49624"
"8021","50503000",37.79026071260,-122.45587246200,"8021","15","2596","4773","0",,,"88","15230"
"8022","50504000",37.78984523570,-122.45746950800,"8022","15","2596","4728","0",,,"88","15230"
"8023","50505000",37.79290450260,-122.44242870500,"8023","54","2596","5847","2186",,,"362","15230"
"8024","50506000",37.79427924800,-122.44082496800,"8024","46","13019","16701","0",,,"310","112199"
"8025","50507000",37.79370429770,-122.44498296100,"8025","36","2596","6664","0",,,"177","15230"
"8026","50508000",37.79730905850,-122.44503104300,"8026","108","13019","15828","4196",,,"599","112199"
"8027","50511000",37.78366182730,-122.45145518100,"8027","96","2596","79058","36865",,,"649","15230"
"8028","50512000",37.78365247280,-122.45250446600,"8028","96","2596","70623","30361",,,"649","15230"
"8029","50513000",37.78303222170,-122.44533734700,"8029","144","5116","65022","41912",,,"798","33433"
"8030","50514000",37.78368194980,-122.44830294600,"8030","280","2596","79037","51999",,,"1446","15230"
"8031","50515000",37.78479169080,-122.44025893000,"8031","181","36404","75510","36936",,,"1444","387174"
"8032","50516000",37.78596118380,-122.45165409700,"8032","126","2596","30729","20514",,,"600","15230"
"8033","50517000",37.80756695630,-122.44387174400,"8033","43","13019","1907","0",,,"248","112199"
"8034","50522000",37.77621437480,-122.45582921900,"8034","103","2596","34089","10966",,,"720","15230"
"8035","50523000",37.78045212300,-122.45795381200,"8035","77","2596","60735","29406",,,"624","15230"
"8036","50524000",37.78025291560,-122.45701413100,"8036","77","2596","85084","35921",,,"624","15230"
"8037","50525000",37.77644749090,-122.44760466400,"8037","99","2596","53869","16643",,,"609","15230"
"8038","50526000",37.77625651620,-122.44900402000,"8038","99","2596","55643","10279",,,"609","15230"
"8039","50527000",37.77642681960,-122.44832085100,"8039","99","2596","57448","19137",,,"609","15230"
"8040","50528000",37.76459387650,-122.45582210400,"8040","190","8944","30938","13746",,,"948","65794"
"8041","50529000",37.76014149040,-122.44881617600,"8041","95","5116","11733","776",,,"392","33433"
"8042","50530000",37.78349837180,-122.49349051900,"8042","0","5856","14013","5156",,,"0","42638"
"8043","50531000",37.78287058730,-122.49330580300,"8043","55","5856","31517","8257",,,"506","42638"
"8044","50533000",37.78178777270,-122.47471548600,"8044","99","5856","64900","15703",,,"740","42638"
"8045","50534000",37.75696173850,-122.46282185500,"8045","106","8944","42012","16688","204675","561","500","65794"
"8046","50536000",37.76609245270,-122.50097441900,"8046","0","5856","1721","0",,,"0","42638"
"8047","50537000",37.76552867940,-122.50832869200,"8047","0","5856","7153","3166",,,"0","42638"
"8048","50539000",37.76905600140,-122.50659162900,"8048","0","5856","6811","0",,,"0","42638"
"8049","50541000",37.76518590280,-122.50861053100,"8049","0","5856","7153","2406",,,"0","42638"
"8050","50542000",37.77039744400,-122.50949766200,"8050","0","5856","12451","2754",,,"0","42638"
"8051","50547000",37.75456994940,-122.47159265900,"8051","63","8944","9822","1340",,,"425","65794"
"8052","50548000",37.74909255080,-122.46593555300,"8052","39","3694","3266","2269",,,"203","19925"
"8053","50549000",37.74992257040,-122.47456517300,"8053","25","8944","33808","13481",,,"221","65794"
"8054","50551000",37.74842909820,-122.46750905700,"8054","39","3694","3195","1875",,,"203","19925"
"8055","50552000",37.74786373920,-122.46748577000,"8055","39","3694","4886","1875",,,"203","19925"
"8056","50553000",37.74864326870,-122.46738622100,"8056","39","3694","3195","2096",,,"203","19925"
"8057","50554000",37.74837753160,-122.46678598200,"8057","39","3694","2957","1625",,,"203","19925"
"8058","50555000",37.74712248110,-122.46942988400,"8058","39","3694","9235","1720","22867","63","203","19925"
"8059","50556000",37.74704778070,-122.46994146600,"8059","39","3694","9703","438",,,"203","19925"
"8060","50557000",37.74486397800,-122.46819318300,"8060","108","3694","9282","2487",,,"791","19925"
"8061","50558000",37.74509119620,-122.46928432800,"8061","108","3694","10898","3443",,,"791","19925"
