unique_id,gc_switrs_col_pkey,cnn_intrsctn_fkey,cnn_sgmt_fkey,tb_latitude,tb_longitude,geocode_source,geocode_location,case_id_pkey,accident_year,proc_date,juris,collision_date,collision_time,time_cat,officer_id,reporting_district,day_of_week,chp_shift,population,cnty_city_loc,special_cond,beat_type,chp_beat_type,city_division_lapd,chp_beat_class,beat_number,primary_rd,secondary_rd,distance,direction,intersection,weather_1,weather_2,state_hwy_ind,caltrans_county,caltrans_district,state_route,route_suffix,postmile_prefix,postmile,location_type,ramp_intersection,side_of_hwy,tow_away,collision_severity,number_killed,number_injured,party_count,primary_coll_factor,pcf_code_of_viol,pcf_viol_category,pcf_violation,pcf_viol_subsection,hit_and_run,type_of_collision,mviw,ped_action,road_surface,road_cond_1,road_cond_2,lighting,control_device,chp_road_type,pedestrian_accident,bicycle_accident,motorcycle_accident,truck_accident,not_private_property,alcohol_involved,stwd_vehtype_at_fault,chp_vehtype_at_fault,count_severe_inj,count_visible_inj,count_complaint_pain,count_ped_killed,count_ped_injured,count_bicyclist_killed,count_bicyclist_injured,count_mc_killed,count_mc_injured,primary_ramp,secondary_ramp,latitude_switrs,longitude_switrs,mv_involved,mv_only_one,col_comb,dph_col_type,dph_col_grp,street_view
"3220","3222",27213000,"2426000",37.7765082486865,-122.458527348208,SFPD-CROSSROADS,CITY STREET,"5455958","2012","20130615","3801","20120117","1508",C,"191",RICHM,Tuesday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",4B1G,ARGUELLO BL,GOLDEN GATE AV,116,North,Not Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Other Visible),"0","1","2",(Vehicle) Code Violation,Not Stated,Automobile Right of Way,"21801",A,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,None,"0",No,Yes,No,No,Yes,No,Passenger Car/Station Wagon,Sport Utility Vehicle,"0","1","0","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7765082486865,-122.458527348208"
"3221","3223",27143000,"361000",37.762138269525,-122.464032887895,SFPD-CROSSROADS,CITY STREET,"5455962","2012","20130615","3801","20120118","834",A,"002179",,Wednesday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",3F62,7TH AV,JUDAH ST,48,South,Not Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Complaint of Pain),"0","1","2",(Vehicle) Code Violation,Not Stated,Other Hazardous Violation,"22517",,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,"0",No,Yes,No,No,Yes,No,Passenger Car/Station Wagon,"Passenger Car, Station Wagon, or Jeep","0","0","1","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.762138269525,-122.464032887895"
"3222","3224",30753000,"8757202",37.7733120308526,-122.421675833387,SFPD-CROSSROADS,CITY STREET,"5464020","2012","20130608","3801","20120112","1942",D,"2384",,Thursday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0","004",MARKET ST,HAIGHT ST,125,East,Not Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Complaint of Pain),"0","1","2",(Vehicle) Code Violation,Not Stated,Wrong Side of Road,"21202",A,Not Hit and Run,Hit Object,Non-Collision,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Dark - Street Lights,Functioning,"0",No,Yes,No,No,Yes,Yes,Bicycle,Bicycle,"0","0","1","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7733120308526,-122.421675833387"
"3224","3226",30727000,"8737201",37.7943201139419,-122.395035857417,SFPD-CROSSROADS,CITY STREET,"5476559","2012","20130615","3801","20120103","1802",D,"2410",,Tuesday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",,MARKET ST,STEUART ST,100,West,Not Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Complaint of Pain),"0","1","2",Unknown,Not Stated,Unknown,,,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,"0",No,Yes,No,No,Yes,No,Not Stated,Not Stated or Unknown (Hit and Run),"0","0","1","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7943201139419,-122.395035857417"
"3225","3227",26031000,,37.7731334920131,-122.437422939807,SFPD-CROSSROADS,CITY STREET,"5483535","2012","20130608","3801","20120116","1432",C,"000874",PARK,Monday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",3R61,DIVISADERO ST,OAK ST,0,"Not Stated, in Intersection",Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,Yes,Injury (Complaint of Pain),"0","1","2",(Vehicle) Code Violation,Not Stated,Traffic Signals and Signs,"21453",A,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,"0",No,Yes,No,No,Yes,No,Passenger Car/Station Wagon,"Passenger Car, Station Wagon, or Jeep","0","0","1","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7731334920131,-122.437422939807"
"3226","3228",20425000,,37.7099469034254,-122.419347797838,SFPD-CROSSROADS,CITY STREET,"5483543","2012","20130608","3801","20120116","1046",B,"1043",INGLE,Monday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",4B1H,SANTOS ST,VELASCO AV,0,"Not Stated, in Intersection",Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Other Visible),"0","1","1",(Vehicle) Code Violation,Not Stated,Unsafe Speed,"22350",,Not Hit and Run,Overturned,Non-Collision,No Pedestrian Involved,Dry,"Holes, Deep Ruts",Not Stated,Daylight,Functioning,"0",No,Yes,No,No,Yes,No,Bicycle,Bicycle,"0","1","0","0","0","0","1","0","0","-","-",,,,,"4",I,FF,"http://maps.google.com/maps?q=&layer=c&cbll=37.7099469034254,-122.419347797838"
"3227","3229",23938000,,37.7820242670837,-122.401159718773,SFPD-CROSSROADS,CITY STREET,"5483547","2012","20130608","3801","20120116","1200",B,"459",SOUTH,Monday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",4K2E,4TH ST,FOLSOM ST,0,"Not Stated, in Intersection",Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Other Visible),"0","1","2",(Vehicle) Code Violation,Not Stated,Improper Turning,"22107",,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,"0",No,Yes,No,No,Yes,No,Passenger Car/Station Wagon,"Passenger Car, Station Wagon, or Jeep","0","1","0","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7820242670837,-122.401159718773"
"3228","3230",25839000,"4864101",37.7662608665026,-122.426530371799,SFPD-CROSSROADS,CITY STREET,"5483555","2012","20130608","3801","20120116","2034",D,"1030",MISSI,Monday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",3D11D,DOLORES ST,15TH ST,4,South,Not Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Other Visible),"0","1","2",(Vehicle) Code Violation,Not Stated,Traffic Signals and Signs,"22450",A,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Dark - Street Lights,Functioning,"0",No,Yes,No,No,Yes,No,Bicycle,Bicycle,"0","1","0","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7662608665026,-122.426530371799"
"3229","3231",27795000,,37.7587939677593,-122.500436026285,SFPD-CROSSROADS,CITY STREET,"5483563","2012","20130608","3801","20120115","1836",D,"001607",SANFR,Sunday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",,41ST AV,KIRKHAM ST,0,"Not Stated, in Intersection",Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Complaint of Pain),"0","1","2",(Vehicle) Code Violation,Not Stated,Traffic Signals and Signs,"22450",A,Misdemeanor,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Dark - Street Lights,None,"0",No,Yes,No,No,Yes,Yes,Passenger Car/Station Wagon,"Passenger Car, Station Wagon, or Jeep","0","0","1","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7587939677593,-122.500436026285"
"3230","3232",24378000,,37.7681396832938,-122.422199173619,SFPD-CROSSROADS,CITY STREET,"5483583","2012","20130608","3801","20120115","1423",C,"002122",D,Sunday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",4B4D,VALENCIA ST,14TH ST,0,"Not Stated, in Intersection",Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Other Visible),"0","1","2",(Vehicle) Code Violation,Not Stated,Traffic Signals and Signs,"21453",A,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,"0",No,Yes,No,No,Yes,No,Passenger Car/Station Wagon,"Passenger Car, Station Wagon, or Jeep","0","1","0","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7681396832938,-122.422199173619"
"3232","3234",21177000,"2485201",37.7483095172722,-122.411521898823,SFPD-CROSSROADS,CITY STREET,"5484071","2012","20130608","3801","20120107","1243",B,"747",MISSI,Saturday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0","901",CESAR CHAVEZ ST,HARRISON ST,13,West,Not Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Complaint of Pain),"0","1","2",(Vehicle) Code Violation,Not Stated,Traffic Signals and Signs,"21453",A,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,Construction or Repair Zone,Not Stated,Daylight,Functioning,"0",No,Yes,No,No,Yes,No,Passenger Car/Station Wagon,"Passenger Car, Station Wagon, or Jeep","0","0","1","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7483095172722,-122.411521898823"
"3233","3235",27286000,,37.7829399338824,-122.464425025233,SFPD-CROSSROADS,CITY STREET,"5484072","2012","20130608","3801","20120108","1301",B,"1154",RICHM,Sunday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",3G3C,CLEMENT ST,6TH AV,0,"Not Stated, in Intersection",Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Other Visible),"0","1","2",(Vehicle) Code Violation,Not Stated,Improper Turning,"22107",,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,"0",No,Yes,No,No,Yes,No,Passenger Car/Station Wagon,"Passenger Car, Station Wagon, or Jeep","0","1","0","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7829399338824,-122.464425025233"
"3234","3236",22217000,,37.7232440366002,-122.453107197681,SFPD-CROSSROADS,CITY STREET,"5484073","2012","20130608","3801","20120107","55",E,"1053",TARAV,Saturday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",3I16E,OCEAN AV,HAROLD AV,0,"Not Stated, in Intersection",Not Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Severe),"0","1","2",(Vehicle) Code Violation,Not Stated,Pedestrian Right of Way,"21954",B,Felony,Vehicle/Pedestrian,Pedestrian,No Pedestrian Involved,Dry,Other,Not Stated,Dark - Street Lights,None,"0",No,Yes,No,No,Yes,No,Not Stated,Not Stated or Unknown (Hit and Run),"1","0","0","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7232440366002,-122.453107197681"
"3235","3237",27191000,,37.7743088953789,-122.458371098871,SFPD-CROSSROADS,CITY STREET,"5484074","2012","20130608","3801","20120103","1154",B,"874",PARK,Tuesday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",3F61,FULTON ST,ARGUELLO BL,0,"Not Stated, in Intersection",Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Other Visible),"0","1","2",(Vehicle) Code Violation,Not Stated,Automobile Right of Way,"21801",A,Not Hit and Run,Head-On,Bicycle,No Pedestrian Involved,Dry,"Holes, Deep Ruts",Not Stated,Daylight,Functioning,"0",No,Yes,No,No,Yes,No,Passenger Car/Station Wagon,"Passenger Car, Station Wagon, or Jeep","0","1","0","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7743088953789,-122.458371098871"
"3236","3238",24342000,,37.7684052684341,-122.417802153865,SFPD-CROSSROADS,CITY STREET,"5484075","2012","20130608","3801","20120104","1905",D,"2122",D,Wednesday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",4B4D,14TH ST,SOUTH VAN NESS AV,0,"Not Stated, in Intersection",Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Other Visible),"0","1","2",(Vehicle) Code Violation,Not Stated,Improper Passing,"21750",,Felony,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Dark - Street Lights,Functioning,"0",No,Yes,No,No,Yes,No,Bicycle,Bicycle,"0","1","0","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7684052684341,-122.417802153865"
"3237","3239",30756000,"8759101",37.772492628666,-122.422622699256,SFPD-CROSSROADS,CITY STREET,"5484076","2012","20130608","3801","20120105","910",A,"1794",SOUTH,Thursday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",3B60,MARKET ST,VALENCIA ST,5,West,Not Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Complaint of Pain),"0","1","2",(Vehicle) Code Violation,Not Stated,Unsafe Speed,"22350",,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,"0",No,Yes,No,No,Yes,No,Bicycle,Bicycle,"0","0","1","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.772492628666,-122.422622699256"
"3238","3240",21742000,"9165000",37.7243228180622,-122.435071360523,SFPD-CROSSROADS,CITY STREET,"5484392","2012","20130615","3801","20120109","1820",D,"1145",INGLE,Monday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",3H14D,MISSION ST,SAN JUAN AV,135,North,Not Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Other Visible),"0","1","2",(Vehicle) Code Violation,Not Stated,Other Hazardous Violation,"22517",,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Dark - Street Lights,None,"0",No,Yes,No,No,Yes,No,Pickup or Panel Truck,Pickup or Panel Truck,"0","1","0","0","0","0","1","0","0","-","-",,,YES,,4 5,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7243228180622,-122.435071360523"
"3239","3241",33722000,,37.7114766662971,-122.455592236896,SFPD-CROSSROADS,CITY STREET,"5484393","2012","20130615","3801","20120109","930",A,"1043",INGLE,Monday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",4B1H,SAN JOSE AV,SAGAMORE ST,0,"Not Stated, in Intersection",Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Complaint of Pain),"0","1","2",(Vehicle) Code Violation,Not Stated,Wrong Side of Road,"21650","1",Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,"0",No,Yes,No,No,Yes,No,Bicycle,Bicycle,"0","0","1","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7114766662971,-122.455592236896"
"3240","3242",24063000,,37.7523727884289,-122.416265510113,SFPD-CROSSROADS,CITY STREET,"5484394","2012","20130615","3801","20120110","1700",C,A07406,MISSI,Tuesday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",3D14D,24TH ST,S VAN NESS AV,0,"Not Stated, in Intersection",Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Complaint of Pain),"0","1","2",(Vehicle) Code Violation,Not Stated,Improper Turning,"22107",,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Dark - Street Lights Not Functioning,Functioning,"0",No,Yes,No,No,Yes,No,Passenger Car/Station Wagon,"Passenger Car, Station Wagon, or Jeep","0","0","1","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7523727884289,-122.416265510113"
"3242","3244",24922000,,37.7822305745026,-122.410292026986,SFPD-CROSSROADS,CITY STREET,"5484396","2012","20130615","3801","20120122","1601",C,"001324",SOUTH,Sunday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",4C4,MARKET ST,GOLDEN GATE AV,0,"Not Stated, in Intersection",Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Complaint of Pain),"0","1","2",(Vehicle) Code Violation,Not Stated,Improper Turning,"22107",,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,None,"0",No,Yes,No,No,Yes,No,Bicycle,Bicycle,"0","0","1","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7822305745026,-122.410292026986"
"3243","3245",27171000,"7289000",37.7638944904387,-122.469555037015,SFPD-CROSSROADS,CITY STREET,"5484397","2012","20130615","3801","20120113","1904",D,"4137",TARVA,Friday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",3111D,IRVING ST,12TH AV,10,West,Not Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Other Visible),"0","1","3",(Vehicle) Code Violation,Not Stated,Traffic Signals and Signs,"22450",A,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Dark - Street Lights,Functioning,"0",No,Yes,No,No,Yes,No,Bicycle,Bicycle,"0","1","0","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7638944904387,-122.469555037015"
"3244","3246",26485000,,37.7774993449524,-122.456050662457,SFPD-CROSSROADS,CITY STREET,"5484632","2012","20130612","3801","20120109","920",A,"191",,Monday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",,TURK ST,ROSSI AV,0,"Not Stated, in Intersection",Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Complaint of Pain),"0","1","2",(Vehicle) Code Violation,Not Stated,Automobile Right of Way,"21804",A,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,None,"0",No,Yes,No,No,Yes,No,Bicycle,Bicycle,"0","0","1","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7774993449524,-122.456050662457"
"3246","3248",33521000,,37.7252595497167,-122.503040636654,SFPD-CROSSROADS,CITY STREET,"5545043","2012","20130920","3801","20120121","1357",B,"2364",TARAV,Saturday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",3I5,SKYLINE BL,GREAT HWY,0,"Not Stated, in Intersection",Intersection,Clear,Not Stated,State Highway,SF,"4","35","-","-",1.26,Intersection,Intersection,Southbound,No,Injury (Complaint of Pain),"0","1","2",(Vehicle) Code Violation,Not Stated,Automobile Right of Way,"21802",A,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,"0",No,Yes,No,No,Yes,No,Passenger Car/Station Wagon,"Passenger Car, Station Wagon, or Jeep","0","0","1","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7252595497167,-122.503040636654"
"3247","3249",54151000,"12553103",37.79459386832,-122.393836093001,SFPD-CROSSROADS,CITY STREET,"5545083","2012","20130611","3801","20120129","1156",B,"351",SOUTH,Sunday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",3B1C,EMBARCADERO SOUTH ST,DON CHEE WY,220,North,Not Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Complaint of Pain),"0","1","2",(Vehicle) Code Violation,Not Stated,Improper Turning,"22107",,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,"0",No,Yes,No,No,Yes,No,Passenger Car/Station Wagon,"Passenger Car, Station Wagon, or Jeep","0","0","1","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.79459386832,-122.393836093001"
"3248","3250",24228000,,37.7695020045828,-122.413385237326,SFPD-CROSSROADS,CITY STREET,"5545087","2012","20130611","3801","20120130","953",A,"246",MISSI,Monday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",4B2D,13TH ST,HARRISON ST,0,"Not Stated, in Intersection",Intersection,Clear,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,No,Injury (Other Visible),"0","1","3",(Vehicle) Code Violation,Not Stated,Automobile Right of Way,"21801",B,Felony,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,"0",No,Yes,No,No,Yes,No,Passenger Car/Station Wagon,Minivan,"0","1","0","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7695020045828,-122.413385237326"
"3249","3251",25222000,,37.7896204379779,-122.420493441778,SFPD-CROSSROADS,CITY STREET,"5545099","2012","20130615","3801","20120127","822",A,"94",NORTH,Friday,Not CHP,Incorporated (over 250000),"3801",Not Above,Not CHP,Not CHP,,"0",3E4A,POLK ST,PINE ST,0,"Not Stated, in Intersection",Intersection,Cloudy,Not Stated,Not State Highway,,,,,,,Not State Highway,,Not Stated/Not State Highway,Yes,Injury (Other Visible),"0","1","3",(Vehicle) Code Violation,Not Stated,Improper Turning,"22107",,Not Hit and Run,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,"0",No,Yes,No,No,Yes,No,Bicycle,Bicycle,"0","1","0","0","0","0","1","0","0","-","-",,,,,1 4,H,CC,"http://maps.google.com/maps?q=&layer=c&cbll=37.7896204379779,-122.420493441778"
